93.05442	1494964	0.00014
93.14861	1382180	0.00025
93.39510	1398855	0.00012
93.41318	1566045	0.00016
93.48092	3392429	0.00016
93.48121	2489774	0.00016
93.72633	2964690	0.00014
93.72679	1424083	0.00011
94.02978	1884735	0.00021
94.02995	1461055	0.00017
94.05812	2982497	0.00025
94.08498	3512449	0.00012
94.08538	2535554	0.00012
94.37631	1376353	0.00022
94.39822	2108412	0.00019
94.42008	1373719	0.00008
94.42038	1433623	0.00008
94.57655	2293461	0.00014
94.92502	21030016	0.00025
94.98078	3187396	0.00024
95.01382	2206444	0.00016
95.05019	7707929	0.00022
95.09132	1829196	0.00016
95.09158	2907724	0.00020
95.09181	1560908	0.00012
95.35599	1584274	0.00015
95.40496	1450575	0.00022
95.49980	1448773	0.00016
95.63757	12089328	0.00017
95.63786	4030448	0.00015
95.63817	1433329	0.00017
95.68123	2338086	0.00018
95.68151	1360167	0.00015
95.81221	5672138	0.00022
95.81239	3702986	0.00016
95.81251	2510538	0.00016
96.00905	2008512	0.00014
96.04545	1579758	0.00014
96.24259	1520485	0.00020
96.34886	1492331	0.00016
96.44384	6773731	0.00017
96.44415	1364963	0.00012
96.46123	2157817	0.00020
96.46136	2071033	0.00013
96.48747	27784218	0.00017
96.48777	7212059	0.00015
96.48807	2182683	0.00017
96.77442	1548678	0.00018
96.80637	1442223	0.00017
96.87069	1434368	0.00018
96.87103	2457601	0.00015
96.92209	5881410	0.00021
96.96006	208533104	0.00024
96.96956	185579136	0.00025
97.06585	17784570	0.00024
97.06616	1531642	0.00007
97.41208	1451189	0.00016
97.43706	1359317	0.00024
97.63516	1423188	0.00023
97.71750	1486654	0.00017
97.95945	2070647	0.00025
98.02468	12337100	0.00028
98.03783	33098716	0.00019
98.03815	8522717	0.00016
98.05819	2114039	0.00018
98.06108	3147259	0.00018
98.06194	1734652	0.00015
98.06209	2115068	0.00019
98.17661	4588689	0.00018
98.26646	1574662	0.00016
98.32160	1591630	0.00015
98.37429	4160915	0.00018
98.37443	2036371	0.00023
98.38616	1405858	0.00021
98.38659	1364387	0.00012
98.41029	1608129	0.00011
98.41047	2304962	0.00027
98.42259	1557970	0.00015
98.43937	1434855	0.00020
98.50523	7790142	0.00018
98.50557	1987134	0.00015
98.59341	1579185	0.00017
98.95586	10903692	0.00024
98.96430	2396568	0.00021
99.00872	179994832	0.00024
99.04511	18524418	0.00025
99.05819	2728211	0.00019
99.08148	2831154	0.00020
99.08233	4170035	0.00012
99.08293	1529652	0.00011
99.38662	2169029	0.00022
99.47631	1546300	0.00016
99.66043	27345968	0.00019
99.69011	1657303	0.00024
99.75412	1497261	0.00013
99.75429	1844397	0.00017
99.82939	1416209	0.00019
99.86813	13047108	0.00020
99.87066	1399112	0.00015
99.92575	1540497	0.00015
100.00401	3138042	0.00025
100.01207	7043588	0.00026
100.02248	1472018	0.00016
100.04037	21001770	0.00025
100.35813	1365843	0.00025
100.43893	8673344	0.00018
100.43927	2053184	0.00014
100.45223	2007121	0.00016
100.53925	1365830	0.00024
100.62095	1393972	0.00018
101.02436	70142808	0.00027
101.06077	92720008	0.00025
101.24388	16813182	0.00019
101.24422	5773438	0.00017
101.24456	1794174	0.00016
101.28726	1665208	0.00010
101.28738	2013368	0.00015
101.28757	4333753	0.00016
101.28789	2223289	0.00016
101.54132	3673617	0.00022
101.54164	1878033	0.00016
102.01960	17045660	0.00029
102.02771	3694760	0.00032
102.05602	30261454	0.00026
102.06410	5023450	0.00022
102.06477	11448539	0.00020
102.06512	3668187	0.00015
102.07464	51876072	0.00020
102.07499	14602473	0.00018
102.09316	48836864	0.00020
102.09378	63697156	0.00021
102.09412	14254339	0.00018
102.26819	27451888	0.00020
102.29757	24158746	0.00020
102.29792	7117338	0.00018
102.42255	1381061	0.00015
102.49517	84251432	0.00021
102.49551	23356200	0.00018
102.49585	7389994	0.00019
102.52261	7921486	0.00022
102.85643	4133145	0.00019
102.95679	11926948	0.00026
103.00365	6904293	0.00026
103.04004	13329943	0.00025
